,adult,id,original_language,popularity,revenue,runtime,status,video,vote_average,vote_count,genreset,prod_comp,prod_countries,status_int,lang_int
1050,0,1955,en,8.405672,26010864.0,124.0,Released,0,7.9,740.0,"['Drama', 'History']",['Brooksfilms'],"['United Kingdom', 'United States of America']",1,13
1051,0,11932,en,13.018491,50671850.0,89.0,Released,0,5.5,366.0,"['Horror', 'Comedy']","['Universal Pictures', 'Midwinter Productions Inc.']","['Canada', 'United States of America']",1,13
1052,0,6435,en,7.757795,46683377.0,104.0,Released,0,6.3,348.0,"['Drama', 'Fantasy', 'Comedy']","['Village Roadshow Pictures', 'DiNovi Pictures', 'Fortis Films', 'Warner Bros.', 'Stargate Studios']",['United States of America'],1,13
1053,0,10683,en,5.493697,2807390.0,139.0,Released,0,7.4,197.0,"['Comedy', 'Drama']","['Killer Films', 'Good Machine']",['United States of America'],1,13
1054,0,9425,en,7.970031,14567883.0,99.0,Released,0,6.1,226.0,"['Action', 'War', 'Science Fiction']","['Impact Pictures', 'Jerry Weintraub Productions', 'Warner Bros.', 'Morgan Creek Productions']",['United States of America'],1,13
1055,0,637,it,39.39497,229400000.0,116.0,Released,0,8.3,3643.0,"['Comedy', 'Drama']","['Miramax Films', 'Melampo Cinematografica']",['Italy'],1,23
1056,0,20701,en,5.732016,16324573.0,93.0,Released,0,5.8,92.0,"['Thriller', 'Comedy', 'Fantasy', 'Horror']","['Paramount Pictures', 'Laurel Productions', 'Darkside Movie']",['United States of America'],1,13
1057,0,73,en,18.157166,23875127.0,119.0,Released,0,8.2,3120.0,['Drama'],"['New Line Cinema', 'The Turman-Morrissey Company', 'Savoy Pictures']",['United States of America'],1,13
1058,0,46889,en,1.575026,12902790.0,100.0,Released,0,5.4,12.0,"['Comedy', 'Drama', 'Romance']","['New Line Cinema', 'Jersey Films']",['United States of America'],1,13
1059,0,3033,en,6.788021,6451628.0,105.0,Released,0,6.8,82.0,['Drama'],"['Lions Gate Films', 'Flashpoint (I)', 'Showtime Networks']","['United Kingdom', 'United States of America']",1,13
1060,0,9882,en,9.019114,116672912.0,116.0,Released,0,6.1,361.0,"['Drama', 'Action', 'Thriller', 'Crime']","['Twentieth Century Fox Film Corporation', 'Lynda Obst Productions', 'Bedford Falls Company, The']",['United States of America'],1,13
1061,0,10663,en,9.461823,185991646.0,90.0,Released,0,5.9,521.0,['Comedy'],['Touchstone Pictures'],['United States of America'],1,13
1062,0,4518,en,7.566321,82150642.0,124.0,Released,0,7.2,346.0,"['Drama', 'History']","['Channel Four Films', 'PolyGram Filmed Entertainment', 'Working Title Films']",['United States of America'],1,13
1063,0,1808,en,16.5293,1053788.0,119.0,Released,0,6.9,119.0,"['Drama', 'Music']","['Channel Four Films', 'Single Cell Pictures', 'Newmarket Capital Group', 'Goldwyn Films', 'Killer Films', 'Zenith Entertainment', 'Miramax']",['United Kingdom'],1,13
1064,0,3600,en,11.023042,40002112.0,100.0,Released,0,5.1,381.0,"['Horror', 'Mystery', 'Thriller']","['Columbia Pictures', 'Mandalay Entertainment', 'Summer Knowledge LLC']",['United States of America'],1,13
1065,0,297,en,14.026744,142940100.0,178.0,Released,0,6.9,1174.0,"['Fantasy', 'Drama', 'Mystery']","['Universal Pictures', 'City Light Films']",['United States of America'],1,13
1066,0,11893,en,15.236541,7936012.0,111.0,Released,0,7.0,129.0,"['Action', 'Thriller']","['Cannon Group', 'Golan-Globus Productions', 'Northbrook Films']","['Israel', 'United States of America']",1,13
1067,0,14924,en,5.681582,2826523.0,111.0,Released,0,7.0,106.0,"['Drama', 'Music', 'Romance']","['Zenith Entertainment', 'Initial Pictures', 'U.K. Productions Entity']",['United Kingdom'],1,13
1068,0,10002,en,3.095584,5794184.0,104.0,Released,0,6.7,62.0,"['Drama', 'Crime', 'Romance']","['The Criterion Collection', 'HandMade Films']",['United Kingdom'],1,13
1069,0,41817,en,5.531486,4100000.0,100.0,Released,0,5.1,25.0,"['Fantasy', 'Comedy', 'Science Fiction']",['New Line Cinema'],['United States of America'],1,13
1070,0,19426,it,6.587353,752045.0,110.0,Released,0,7.9,122.0,['Drama'],"['Dino de Laurentiis Cinematografica', 'Les Films Marceau']","['Italy', 'France']",1,23
1071,0,9798,en,12.978751,250649836.0,132.0,Released,0,6.7,1266.0,"['Action', 'Drama', 'Thriller']","['Jerry Bruckheimer Films', 'Scott Free Productions', 'Touchstone Pictures', 'No Such Productions']",['United States of America'],1,13
1072,0,14444,en,5.154373,100491683.0,79.0,Released,0,5.8,149.0,"['Animation', 'Family']","['Paramount Pictures', 'Nickelodeon Movies', 'Klasky-Csupo']",['United States of America'],1,13
1073,0,9487,en,16.869209,363258859.0,95.0,Released,0,6.8,2379.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],1,13
1074,0,666,pt,4.919716,5596708.0,113.0,Released,0,7.6,132.0,['Drama'],"['MACT Productions', 'Videofilms', 'Riofilm']",['Brazil'],1,34
1075,0,692,en,5.738871,6000000.0,93.0,Released,0,6.2,111.0,"['Horror', 'Comedy', 'Crime']",['Dreamland Productions'],['United States of America'],1,13
1076,0,39256,ja,2.894009,4100000.0,87.0,Released,0,6.7,34.0,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",['New World Pictures'],"['United States of America', 'Japan']",1,24
1077,0,244,en,8.73274,10000000.0,100.0,Released,0,7.7,346.0,"['Action', 'Adventure', 'Drama', 'Horror']",['RKO Radio Pictures'],['United States of America'],1,13
1078,0,10730,en,5.810716,90614445.0,134.0,Released,0,5.9,179.0,"['Adventure', 'Drama']","['Paramount Pictures', 'Dino De Laurentiis Company']",['United States of America'],1,13
1079,0,31947,en,2.663294,4711220.0,105.0,Released,0,4.6,29.0,"['Action', 'Horror']",['De Laurentiis Entertainment Group (DEG)'],['United States of America'],1,13
1080,0,8130,en,8.679349,27400000.0,104.0,Released,0,6.0,99.0,['Comedy'],['Orion Pictures'],['United States of America'],1,13
1081,0,11532,en,19.520733,24467000.0,114.0,Released,0,7.0,64.0,"['Action', 'Adventure', 'Drama']","['Embassy Pictures Corporation', 'Christel Films']",['United Kingdom'],1,13
1082,0,9749,en,6.040486,59612888.0,98.0,Released,0,6.8,210.0,"['Comedy', 'Crime', 'Mystery']",['Universal Pictures'],['United States of America'],1,13
1083,0,14628,en,10.357224,35150960.0,95.0,Released,0,5.8,98.0,"['Comedy', 'Crime', 'Mystery']","['Universal Pictures', 'Vincent Pictures']",['United States of America'],1,13
1084,0,9626,en,10.014248,6948633.0,89.0,Released,0,5.0,211.0,"['Adventure', 'Fantasy', 'Action']","['Famous Films (II)', 'Metro-Goldwyn-Mayer (MGM)', 'Dino De Laurentiis Company']","['Netherlands', 'United States of America']",1,13
1085,0,13698,en,6.853782,36611610.0,111.0,Released,0,6.2,47.0,"['Comedy', 'Drama']",['Paramount Pictures'],['United States of America'],1,13
1086,0,10466,en,7.054864,54999651.0,91.0,Released,0,6.2,288.0,"['Comedy', 'Romance']","['Universal Pictures', 'Amblin Entertainment']",['United States of America'],1,13
1087,0,707,en,12.840798,152427960.0,131.0,Released,0,6.0,515.0,"['Adventure', 'Action', 'Thriller']",['Eon Productions'],"['France', 'Iceland', 'United Kingdom', 'United States of America']",1,13
1088,0,9336,en,8.354488,146198896.0,96.0,Released,0,6.5,614.0,"['Comedy', 'Crime']","['Warner Bros.', 'The Ladd Company']",['United States of America'],1,13
1089,0,10157,en,9.021668,55600000.0,87.0,Released,0,5.6,349.0,"['Comedy', 'Crime']","['Warner Bros.', 'The Ladd Company']",['United States of America'],1,13
1090,0,12118,en,7.10005,43579163.0,83.0,Released,0,5.5,259.0,"['Comedy', 'Crime']","['Warner Bros.', 'Police Academy Productions']",['United States of America'],1,13
1091,0,10587,en,5.952392,28061343.0,88.0,Released,0,4.9,261.0,"['Comedy', 'Crime']",['Warner Bros.'],['United States of America'],1,13
1092,0,11825,en,10.278957,19510371.0,90.0,Released,0,4.7,195.0,"['Comedy', 'Crime']",['Warner Bros.'],['United States of America'],1,13
1093,0,11895,en,5.612379,11567217.0,84.0,Released,0,4.7,183.0,"['Comedy', 'Crime']",['Warner Bros.'],['United States of America'],1,13
1094,0,9447,en,6.229629,69131860.0,92.0,Released,0,5.3,312.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",['Kennedy Miller Productions'],['Australia'],1,13
1095,0,12257,en,2.312844,10443316.0,93.0,Released,0,4.8,32.0,"['Drama', 'Comedy', 'Romance']","['Warner Bros.', 'Baltimore Pictures', 'Kasdan Pictures']",['United States of America'],1,13
1096,0,37536,en,0.556435,9247881.0,90.0,Released,0,3.8,13.0,['Comedy'],['Artisan Entertainment'],['United States of America'],1,13
1097,0,10029,en,10.432293,9898412.0,100.0,Released,0,6.2,182.0,"['Comedy', 'Crime', 'Thriller']","['Initial Entertainment Group (IEG)', 'Interscope Communications', 'VBT Productions', 'Ballpark Productions Partnership']",['United States of America'],1,13
1098,0,11252,en,6.715898,37141130.0,105.0,Released,0,4.8,233.0,"['Horror', 'Mystery', 'Thriller']","['Imagine Entertainment', 'Universal Pictures']",['United States of America'],1,13
1099,0,200,en,9.538877,118000000.0,103.0,Released,0,6.3,402.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",['Paramount Pictures'],['United States of America'],1,13
1100,0,9837,en,11.898185,218613188.0,99.0,Released,0,6.9,847.0,"['Adventure', 'Animation', 'Drama', 'Family', 'Music']","['DreamWorks SKG', 'DreamWorks Animation']",['United States of America'],1,13
1101,0,11545,en,5.997054,17096053.0,93.0,Released,0,7.5,688.0,"['Comedy', 'Drama']",['Touchstone Pictures'],['United States of America'],1,13
1102,0,1934,en,13.813155,289317794.0,122.0,Released,0,6.8,831.0,"['Romance', 'History']","['Miramax Films', 'Universal Pictures', 'Bedford Falls Productions']",['United States of America'],1,13
1103,0,13764,en,11.690532,23717291.0,108.0,Released,0,6.1,58.0,"['Family', 'Fantasy', 'Adventure', 'Science Fiction', 'Comedy']","['TriStar Pictures', 'Calash Corporation']",['United States of America'],1,13
1104,0,8879,en,9.385078,41410568.0,115.0,Released,0,7.0,255.0,"['Romance', 'Western']","['Warner Bros.', 'Malpaso Company']",['United States of America'],1,13
1105,0,1369,en,11.924462,300400432.0,96.0,Released,0,6.3,884.0,"['Action', 'Adventure', 'Thriller', 'War']","['TriStar Pictures', 'Carolco Pictures']",['United States of America'],1,13
1106,0,1368,en,14.778884,125212904.0,93.0,Released,0,7.2,1523.0,"['Action', 'Adventure', 'Thriller', 'War']",['Orion Pictures'],['United States of America'],1,13
1107,0,1370,en,11.624866,189015611.0,102.0,Released,0,5.7,703.0,"['Action', 'Adventure', 'Thriller', 'War']","['TriStar Pictures', 'Carolco Pictures']",['United States of America'],1,13
1108,0,10303,en,10.571841,96773200.0,106.0,Released,0,6.0,289.0,"['Action', 'Adventure', 'Comedy', 'Romance']","['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Stone Group Pictures']",['United States of America'],1,13
1109,0,9326,en,6.827193,86572238.0,106.0,Released,0,6.6,477.0,"['Action', 'Adventure', 'Comedy', 'Romance']","['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Nina Saxon Film Design', 'El Corazon Producciones S.A.']","['Mexico', 'United States of America']",1,13
1110,0,10328,en,5.773277,85313124.0,117.0,Released,0,6.5,329.0,"['Comedy', 'Drama', 'Science Fiction']","['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Zanuck/Brown Productions']",['United States of America'],1,13
1111,0,11285,en,12.167265,25024919.0,116.0,Released,0,5.4,103.0,"['Comedy', 'Drama', 'Science Fiction']","['Twentieth Century Fox Film Corporation', 'Zanuck/Brown Productions']",['United States of America'],1,13
1112,0,1367,en,11.789813,200182160.0,119.0,Released,0,6.9,948.0,['Drama'],['United Artists'],['United States of America'],1,13
1113,0,1371,en,11.673366,270000000.0,99.0,Released,0,6.6,894.0,['Drama'],['United Artists'],['United States of America'],1,13
1114,0,1374,en,10.25721,300473716.0,91.0,Released,0,6.6,984.0,['Drama'],['United Artists'],['United States of America'],1,13
1115,0,1375,en,14.007329,119946358.0,104.0,Released,0,5.3,688.0,['Drama'],['United Artists'],['United States of America'],1,13
1116,0,15196,en,7.720009,14643997.0,94.0,Released,0,7.1,377.0,"['Comedy', 'Thriller', 'Crime', 'Mystery']","['Paramount Pictures', 'Debra Hill Productions', 'PolyGram Filmed Entertainment', 'The Guber-Peters Company']",['United States of America'],1,13
1117,0,15596,en,6.669879,91258000.0,96.0,Released,0,6.4,113.0,['Comedy'],"['Orion Pictures', 'Paper Clip Productions']",['United States of America'],1,13
1118,0,44326,en,10.273979,13418091.0,89.0,Rumored,0,6.0,13.0,"['Drama', 'Thriller']",['Atlantic Entertainment Group'],['United States of America'],2,13
1119,0,1885,en,7.64499,90815558.0,126.0,Released,0,6.9,913.0,['Drama'],"['Columbia Pictures Corporation', 'Jerry Weintraub Productions', 'Delphi Films']",['United States of America'],1,13
1120,0,8856,en,9.231318,115103979.0,113.0,Released,0,5.9,457.0,"['Adventure', 'Drama', 'Action', 'Romance', 'Family']","['Columbia Pictures Corporation', 'Delphi V Productions']",['United States of America'],1,13
1121,0,10495,en,6.441664,38956288.0,112.0,Released,0,5.5,311.0,"['Family', 'Adventure']","['Columbia Pictures Corporation', 'Weintraub International Group']",['United States of America'],1,13
1122,0,5825,en,9.802574,71320000.0,97.0,Released,0,7.1,668.0,['Comedy'],"['Hughes Entertainment', 'Warner Bros.']",['United States of America'],1,13
1123,0,9489,en,10.237996,250821495.0,119.0,Released,0,6.3,859.0,"['Comedy', 'Romance']",['Warner Bros.'],['United States of America'],1,13
1124,0,16885,en,2.21138,1214198.0,124.0,Released,0,6.5,24.0,"['Drama', 'Action', 'Crime']","['Merlin Films', 'J & M', 'Irish Film Board']","['Ireland', 'United Kingdom']",1,13
1125,0,8741,en,9.783966,98126565.0,170.0,Released,0,7.2,793.0,"['Drama', 'History', 'War']","['Fox 2000 Pictures', 'Phoenix Pictures', 'Geisler-Roberdeau']","['Canada', 'United States of America']",1,13
1126,0,9276,en,13.462253,40283321.0,104.0,Released,0,6.2,500.0,"['Horror', 'Mystery', 'Science Fiction']","['Dimension Films', 'Los Hooligans Productions']",['United States of America'],1,13
1127,0,10312,en,12.52181,202292902.0,115.0,Released,0,7.0,863.0,"['Comedy', 'Drama']","['Universal Pictures', 'Bungalow 78 Productions', 'Blue Wolf', 'Farrell/Minoff']",['United States of America'],1,13
1128,0,9422,pt,9.353499,56702901.0,115.0,Released,0,6.1,113.0,['Drama'],"['Paramount Pictures', 'Wildwood Enterprises', 'Touchstone Pictures']",['United States of America'],1,34
1129,0,10368,en,3.094893,21001563.0,117.0,Released,0,5.8,32.0,"['Comedy', 'Drama', 'War']","['Medusa Produzione', 'Cattleya', 'Cineritmo', 'Film and General Productions']","['United Kingdom', 'Italy']",1,13
1130,0,31662,en,4.40959,6330054.0,114.0,Released,0,5.8,56.0,['Drama'],['Lions Gate Films'],['United States of America'],1,13
1131,0,825,en,3.010088,3970078.0,121.0,Released,0,6.6,49.0,['Drama'],"['Morpheus', 'Intermedia Films', 'Hyperion Pictures', 'Miramax']",['United States of America'],1,13
1132,0,9423,en,7.116537,14010690.0,99.0,Released,0,5.0,151.0,"['Horror', 'Action', 'Science Fiction']","['Universal Pictures', 'BBC Films', 'Dark Horse Entertainment', 'Toho-Towa', 'Mutual Film Company', 'Marubeni', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'Valhalla Motion Pictures', 'UGC PH']","['United States of America', 'United Kingdom', 'Germany', 'Japan', 'France']",1,13
1133,0,10658,en,10.722672,37962774.0,110.0,Released,0,5.1,227.0,"['Comedy', 'Fantasy', 'Science Fiction']","['Lucasfilm', 'Universal Pictures']",['United States of America'],1,13
1134,0,24086,en,3.791972,7177431.0,114.0,Released,0,6.0,36.0,"['Drama', 'Family', 'Fantasy', 'Science Fiction']",['Lorimar Motion Pictures'],[],1,13
1135,0,11815,en,8.407369,3000000.0,94.0,Released,0,6.9,129.0,"['Drama', 'Horror', 'Science Fiction']",['Twentieth Century Fox Film Corporation'],['United States of America'],1,13
1136,0,9426,en,13.534589,60629159.0,96.0,Released,0,7.1,1038.0,"['Horror', 'Science Fiction']","['SLM Production Group', 'Brooksfilms']","['Canada', 'United Kingdom', 'United States of America']",1,13
1137,0,10344,en,9.207436,38903179.0,105.0,Released,0,5.2,159.0,"['Horror', 'Science Fiction', 'Thriller']",['Brooksfilms'],"['Canada', 'United States of America']",1,13
1138,0,2620,en,5.037671,15945534.0,88.0,Released,0,5.3,46.0,"['Action', 'Comedy', 'Crime']","['Columbia Pictures', 'Delphi V Productions', 'Frostbacks']",['United States of America'],1,13
1139,0,30497,en,15.526413,30859000.0,83.0,Released,0,7.1,617.0,['Horror'],"['New Line Cinema', 'Vortex']",['United States of America'],1,13
1140,0,16337,en,9.501011,8025872.0,101.0,Released,0,5.8,142.0,['Horror'],['Cannon Films'],['United States of America'],1,13
1141,0,25018,en,5.79907,5765562.0,81.0,Released,0,5.1,75.0,"['Horror', 'Thriller']",['Nicolas Entertainment'],['United States of America'],1,13
1142,0,16780,en,6.854576,185898.0,95.0,Released,0,3.9,96.0,"['Horror', 'Comedy', 'Thriller']",['Ultra Muchos Productions'],['United States of America'],1,13
1143,0,12151,en,7.427491,71624879.0,93.0,Released,0,6.7,104.0,['Comedy'],['Touchstone Pictures'],['United States of America'],1,13
1144,0,25438,en,2.612214,6797218.0,98.0,Released,0,5.6,40.0,"['Horror', 'Music']",['De Laurentiis Entertainment Group (DEG)'],['United States of America'],1,13
1145,0,33278,en,5.012318,8988731.0,91.0,Released,0,5.9,57.0,"['Horror', 'Science Fiction']","['Warner Bros.', 'Pan Arts', 'Layton']",['United States of America'],1,13
1146,0,274253,en,0.063442,1.0,103.0,Released,0,5.0,1.0,"['Romance', 'Drama', 'History']",['Cote Blanche Productions'],['United States of America'],1,13
1147,0,192,en,11.469751,77200000.0,130.0,Released,0,7.2,739.0,"['Drama', 'Thriller', 'Mystery']","['Zweites Deutsches Fernsehen (ZDF)', 'Les Films Ariane', 'RAI Radiotelevisione Italiana', 'Cristaldifilm']","['France', 'Italy', 'Germany']",1,13
1148,0,10013,en,7.471655,41382841.0,103.0,Released,0,5.9,138.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['American Zoetrope', 'TriStar Pictures']",['United States of America'],1,13
1149,0,9671,en,7.791212,328203506.0,97.0,Released,0,6.3,512.0,"['Adventure', 'Comedy']","['Paramount Pictures', 'Rimfire Films']",['Australia'],1,13
1150,0,9396,en,8.948565,239606210.0,110.0,Released,0,5.5,310.0,"['Adventure', 'Comedy']",['Paramount Pictures'],"['Australia', 'United States of America']",1,13
1151,0,11873,en,11.613655,52293982.0,119.0,Released,0,6.7,297.0,['Drama'],"['Silver Screen Partners', 'Touchstone Pictures']",['United States of America'],1,13
